title,url,rating,review_count,price,prod_type
"TERRA 3280W, 31,5"", LED-Monitor, gebogen (3030031)",https://www.amazon.de/Terra-3030031-TERRA-Curved-Monitor/dp/B0787BN223/ref=sr_1_293?dchild=1&keywords=Monitor&qid=1617015166&sr=8-293,4.7,8.0,"478,89 €",monitor
"Monitor Samsung LS24R350FHUXEN, Schwarz",https://www.amazon.de/Samsung-LS24R350FHUXEN-Monitor/dp/B07ZRTKP6D/ref=sr_1_294?dchild=1&keywords=Monitor&qid=1617015166&sr=8-294,4.6,330.0,"128,35 €",monitor
"HUAWEI FullHD Monitor 'AD80' mit 60,45 cm (23,8 Zoll) Diagonale, HDMI, VGA, Schwarz + HUAWEI AX3 3000 Mbit/s Dual Band WLAN Router",https://www.amazon.de/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg19_1?ie=UTF8&adId=A06549932M6TA56G11CV3&url=%2FHUAWEI-FullHD-Monitor-Diagonale-Schwarz%2Fdp%2FB08WSCN3MY%2Fref%3Dsr_1_295_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617015166%26sr%3D8-295-spons%26psc%3D1&qualifier=1617015166&id=8486014502729212&widgetName=sp_mtf,,,159.00,monitor
"Tragbares Computerdisplay, 17,3 Zoll 1080P Full HD Display, IPS Split Bildschirm High Definition Display mit gleichem Bildschirm, Unterstützung für HDMI/PS3/PS4 an der Wand",https://www.amazon.de/Bewinner1-Computerdisplay-3-Zoll-1080P-Full-HD-Display-IPS-Split-Bildschirm-High-Definition-Display-default/dp/B089M7BGNK/ref=sr_1_296?dchild=1&keywords=Monitor&qid=1617015166&sr=8-296,4.2,5.0,"229,09 €",monitor
"Portable Monitor - IVV 15.6 Zoll Tragbarer Monitor IPS Bildschirm 1920x1080 Full HD, Mobiler Monitor mit USB-C HDMI Anschluß für Handy, Laptop, PC, Raspberry Pi, Xbox, Switch, PS3/4/5 (Sliber)",https://www.amazon.de/Portable-Monitor-Tragbarer-Bildschirm-1920x1080/dp/B08TLZYPFV/ref=sr_1_297?dchild=1&keywords=Monitor&qid=1617015166&sr=8-297,4.5,70.0,"196,99 €",monitor
"iiyama G2740HSU-B1-27"", IPS, 1920x1080/75Hz, 1H1DP",https://www.amazon.de/iiyama-G2740HSU-B1-27-1920x1080-75Hz-1H1DP/dp/B08KHJVWFR/ref=sr_1_298?dchild=1&keywords=Monitor&qid=1617015166&sr=8-298,3.7,3.0,"156,00 €",monitor
"Acer EB1 (EB321HQUC) 80 cm (31,5 Zoll) IPS Monitor (DVI DL, HDMI, Displayport, WQHD 2.560 x 1.440, 4ms, 300 Nits)",https://www.amazon.de/Acer-EB321HQUCbidpx-Monitor-Reaktionszeit-Schwarz-Silber/dp/B07QLYC92S/ref=sr_1_299?dchild=1&keywords=Monitor&qid=1617015166&sr=8-299,4.3,18.0,"273,26 €",monitor
"Mobile Pixels Trio Tragbarer Monitor für Laptops, 31,8 cm (12,5 Zoll), Full HD IPS-Bildschirm, USB C/USB A Dual oder Triple Displays, Windows/OS/Android/Nintendo Switch",https://www.amazon.de/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg19_1?ie=UTF8&adId=A02130472KR74X539FOID&url=%2FTragbarer-Monitor-IPS-Bildschirm-Displays-Nintendo%2Fdp%2FB08C4LQ857%2Fref%3Dsr_1_300_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617015166%26sr%3D8-300-spons%26psc%3D1%26smid%3DA11BPZIRZ15GB0&qualifier=1617015166&id=8486014502729212&widgetName=sp_mtf,4.1,678.0,"279,99 €",monitor
"LG 34GN73A-B 86,36 cm (34 Zoll) UltraGear Curved 21:9 Full HD IPS Gaming-Monitor (144 Hz, 1ms MBR, G-SYNC-kompatibel, HDR10, mit Game Mode, Fadenkreuz, DAS), schwarz-rot",https://www.amazon.de/LG-34GN73A-B-UltraGear-Curved-G-SYNC-kompatibel/dp/B088BN6GK5/ref=sr_1_301?dchild=1&keywords=Monitor&qid=1617015166&sr=8-301,4.6,504.0,"441,57 €",monitor
"AOC CU34P2A - 34 Zoll WQHD Curved Monitor (3440x1440, 100Hz, HDMI, DisplayPort, USB Hub) schwarz",https://www.amazon.de/AOC-CU34P2A-Monitor-3440x1440-DisplayPort/dp/B08KP4VRRP/ref=sr_1_302?dchild=1&keywords=Monitor&qid=1617015166&sr=8-302,4.0,6.0,,monitor
GISS 24 Zoll PC Monitor 75Hz IPS LCD Display HD Desktop Büro Computer Flach Panel Bildschirm HDMI/DP Hause Schwarz Weiß (Black),https://www.amazon.de/Monitor-Display-Desktop-Computer-Bildschirm/dp/B08YXNR3QL/ref=sr_1_303?dchild=1&keywords=Monitor&qid=1617015166&sr=8-303,5.0,1.0,,monitor
"MEDION P53290 80 cm (31,5 Zoll) QHD Monitor (HDMI, DisplayPort, schlankes Gehäuse, multifunktionaler Standfuß, mehrsprachiges Menü)",https://www.amazon.de/MEDION-P53290-DisplayPort-multifunktionaler-mehrsprachiges/dp/B08WC1G3DS/ref=sr_1_304?dchild=1&keywords=Monitor&qid=1617015166&sr=8-304,,,"269,99 €",monitor
"Philips 242E1GAEZ - 24 Zoll FHD Gaming Monitor, 144 Hz, 1ms, FreeSync Premium (1920x1080, HDMI, DisplayPort) schwarz",https://www.amazon.de/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg19_1?ie=UTF8&adId=A01983761L54K32A6Q5F7&url=%2FPhilips-242E1GAEZ-FreeSync-1920x1080-DisplayPort%2Fdp%2FB08KW8182D%2Fref%3Dsr_1_305_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617015166%26sr%3D8-305-spons%26psc%3D1&qualifier=1617015166&id=8486014502729212&widgetName=sp_mtf,4.1,331.0,"179,00 €",monitor
"Asus ROG Strix XG43VQ 109,22cm (43 Zoll) HDR Gaming Monitor (Ultra HD, 120Hz, FreeSync 2 HDR, DisplayHDR 400, Shadow Boost, 1ms Reaktionszeit) schwarz",https://www.amazon.de/XG43VQ-Monitor-FreeSync-DisplayHDR-Reaktionszeit/dp/B082NSJJWX/ref=sr_1_306?dchild=1&keywords=Monitor&qid=1617015166&sr=8-306,4.6,1.174,"899,00 €",monitor
"LG 22BK55WD-W 55, 88cm 22Zoll LED LCD TFT 1.680x1.050 Pivot 16: 10 1000: 1 250CD 5ms Analog DVI-D D-SUB 2x1W Vesa TN TCO7.0 Weiss",https://www.amazon.de/LG-22BK55WD-W-22Zoll-1-680x1-050-Pivot/dp/B01N5XWPMC/ref=sr_1_307?dchild=1&keywords=Monitor&qid=1617015166&sr=8-307,5.0,1.0,"99,97 €",monitor
"144Hz Monitor, Prechen 15.6 Zoll Tragbarer Monitor FHD 1920X1080P, Gaming Portable Monitor Eingebaute Lautsprecher IPS Monitor für PS4 / Xbox/PC/Handy/Laptop",https://www.amazon.de/Prechen-Tragbarer-1920X1080P-Eingebaute-Lautsprecher/dp/B08Q7NBCRB/ref=sr_1_308?dchild=1&keywords=Monitor&qid=1617015166&sr=8-308,,,"199,99 €",monitor
"JOHNWILL tragbarer Monitor 7 Zoll LCD Full HD 1024x600 tragbarer Monitor, AV-Eingang/VGA/HDMI-Gehäuse aus schwarzem Metall",https://www.amazon.de/JOHNWILL-tragbarer-AV-Eingang-HDMI-Geh%C3%A4use-schwarzem/dp/B07R6PTPS5/ref=sr_1_309?dchild=1&keywords=Monitor&qid=1617015166&sr=8-309,4.1,300.0,"59,99 €",monitor
"19 Zoll PC Monitor, Prechen Monitor 1440 * 900 mit HDMI- und VGA-Schnittstellen, 60 Hz, Helligkeit 250 cd/m², 5 ms Reaktionszeit, Eingebaute Lautsprecher PC Bildschirm, Schwarz",https://www.amazon.de/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg19_1?ie=UTF8&adId=A080316418WPFI1U6F8DR&url=%2FPrechen-Reaktionszeit-Lautsprecher-VGA-Schnittstellen-Gaming-Bildschirm%2Fdp%2FB0822G21YZ%2Fref%3Dsr_1_310_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617015166%26sr%3D8-310-spons%26psc%3D1&qualifier=1617015166&id=8486014502729212&widgetName=sp_btf,3.8,180.0,"89,99 €",monitor
"LG 49WL95C-W 124,46 cm (49 Zoll) Curved 32:9 UltraWide™ Dual QHD IPS Monitor (HDR10, USB Type-C, DAS Mode, Rich Bass), schwarz weiß",https://www.amazon.de/LG-49WL95C-W-124-Zoll-Curved/dp/B07PD19Y5P/ref=sr_1_305?dchild=1&keywords=Monitor&qid=1617015167&sr=8-305,4.4,152.0,"1.499,00 €",monitor
"LG 22MK600M Monitor, 21.5"", LED IPS Full HD (1920x1080), 5 ms, Radeon FreeSync 75 Hz, VGA, HDMI, Borderless",https://www.amazon.de/LG-22MK600M-1920x1080-FreeSync-Borderless/dp/B07FKLTHC5/ref=sr_1_306?dchild=1&keywords=Monitor&qid=1617015167&sr=8-306,4.6,651.0,"142,13 €",monitor
